1967-01-01,58.8,80
1967-02-01,55.6,80
1967-03-01,59,80
1967-04-01,55.7,80
1967-05-01,60.6,80
1967-06-01,57.2,80
1967-07-01,60.3,80
1967-08-01,56.8,80
1967-09-01,53.6,80
1967-10-01,53,80
1967-11-01,51.4,80
1967-12-01,51.5,80
1968-01-01,43.5,80
1968-02-01,53.2,80
1968-03-01,52.5,80
1968-04-01,59.9,80
1968-05-01,58.7,80
1968-06-01,66.3,80
1968-07-01,64.4,80
1968-08-01,67.9,80
1968-09-01,73,80
1968-10-01,73.5,80
1968-11-01,68.6,80
1968-12-01,66.8,80
1969-01-01,72.3,80
1969-02-01,72,80
1969-03-01,71.7,80
1969-04-01,70.3,80
1969-05-01,64.9,80
1969-06-01,64.4,80
1969-07-01,82.8,80
1969-08-01,69.3,80
1969-09-01,70.7,80
1969-10-01,78.5,80
1969-11-01,89.1,80
1969-12-01,88.6,80
1970-01-01,90,80
1970-02-01,90.9,80
1970-03-01,77.5,80
1970-04-01,68.3,80
1970-05-01,63.8,80
1970-06-01,64,80
1970-07-01,79.2,80
1970-08-01,61.5,80
1970-09-01,68.8,80
1970-10-01,60.5,80
1970-11-01,63.3,80
1970-12-01,61.3,80
1971-01-01,56.7,80
1971-02-01,54.3,80
1971-03-01,54.9,80
1971-04-01,63.2,80
1971-05-01,61.7,80
1971-06-01,62.1,80
1971-07-01,54.1,80
1971-08-01,63.5,80
1971-09-01,53.7,80
1971-10-01,53.3,80
1971-11-01,47.5,80
1971-12-01,55.2,80
1972-01-01,46.6,80
1972-02-01,50.4,80
1972-03-01,58,80
1972-04-01,52.7,80
1972-05-01,59.4,80
1972-06-01,58.3,80
1972-07-01,62.7,80
1972-08-01,56.7,80
1972-09-01,58.8,80
1972-10-01,58,80
1972-11-01,65.6,80
1972-12-01,68.7,80
1973-01-01,80.2,80
1973-02-01,70.3,80
1973-03-01,82.6,80
1973-04-01,87.1,80
1973-05-01,90.8,80
1973-06-01,101.6,80
1973-07-01,94.8,80
1973-08-01,119.1,80
1973-09-01,98.3,80
1973-10-01,104.2,80
1973-11-01,96.6,80
1973-12-01,90.5,80
1974-01-01,101.6,80
1974-02-01,100.4,80
1974-03-01,90.5,80
1974-04-01,93.4,80
1974-05-01,80.5,80
1974-06-01,78.1,80
1974-07-01,81.7,80
1974-08-01,83,80
1974-09-01,88.5,80
1974-10-01,98,80
1974-11-01,89.7,80
1974-12-01,89.1,80
1975-01-01,88.2,80
1975-02-01,85.2,80
1975-03-01,87.6,80
1975-04-01,82.5,80
1975-05-01,93.4,80
1975-06-01,86.6,80
1975-07-01,85.1,80
1975-08-01,89,80
1975-09-01,92.2,80
1975-10-01,93.5,80
1975-11-01,94.6,80
1975-12-01,94.7,80
1976-01-01,95.3,80
1976-02-01,94.5,80
1976-03-01,85.2,80
1976-04-01,94.7,80
1976-05-01,110.7,80
1976-06-01,104.2,80
1976-07-01,102.5,80
1976-08-01,105,80
1976-09-01,99.9,80
1976-10-01,105.5,80
1976-11-01,103.1,80
1976-12-01,104.5,80
1977-01-01,101.7,80
1977-02-01,106.1,80
1977-03-01,92.8,80
1977-04-01,94.7,80
1977-05-01,91.1,80
