1947-01-01,104.9,65
1947-02-01,104.8,65
1947-03-01,116.5,65
1947-04-01,116.7,65
1947-05-01,118.4,65
1947-06-01,113.2,65
1947-07-01,111.9,65
1947-08-01,113.2,65
1947-09-01,120.9,65
1947-10-01,109.5,65
1947-11-01,108.6,65
1947-12-01,118.9,65
1948-01-01,129.9,65
1948-02-01,120.6,65
1948-03-01,132.9,65
1948-04-01,136.6,65
1948-05-01,133.2,65
1948-06-01,134.8,65
1948-07-01,130.7,65
1948-08-01,132.5,65
1948-09-01,131.8,65
1948-10-01,120.8,65
1948-11-01,125.3,65
1948-12-01,133,65
1949-01-01,125.3,65
1949-02-01,117.7,65
1949-03-01,124.2,65
1949-04-01,121.9,65
1949-05-01,109.6,65
1949-06-01,98.9,65
1949-07-01,99.2,65
1949-08-01,104,65
1949-09-01,98.6,65
1949-10-01,96.6,65
1949-11-01,99.1,65
1949-12-01,86,65
1950-01-01,80.4,65
1950-02-01,98.5,65
1950-03-01,107.1,65
1950-04-01,103.8,65
1950-05-01,96.8,65
1950-06-01,93.6,65
1950-07-01,106.2,65
1950-08-01,109.2,65
1950-09-01,103.6,65
1950-10-01,93.5,65
1950-11-01,90.3,65
1950-12-01,91.6,65
1951-01-01,101.5,65
1951-02-01,113.1,65
1951-03-01,121.4,65
1951-04-01,122.3,65
1951-05-01,115.4,65
1951-06-01,113.2,65
1951-07-01,109.9,65
1951-08-01,107.7,65
1951-09-01,103.5,65
1951-10-01,95.2,65
1951-11-01,92.1,65
1951-12-01,96.3,65
1952-01-01,105.7,65
1952-02-01,109.8,65
1952-03-01,104,65
1952-04-01,99,65
1952-05-01,90,65
1952-06-01,93.7,65
1952-07-01,102.2,65
1952-08-01,106.3,65
1952-09-01,106.5,65
1952-10-01,99.5,65
1952-11-01,114.1,65
1952-12-01,100.2,65
1953-01-01,107.5,65
1953-02-01,106.5,65
1953-03-01,108.6,65
1953-04-01,112.2,65
1953-05-01,107.2,65
1953-06-01,95.5,65
1953-07-01,107.9,65
1953-08-01,103.9,65
1953-09-01,100.6,65
1953-10-01,94.2,65
1953-11-01,92.6,65
1953-12-01,83,65
1954-01-01,92.3,65
1954-02-01,88.9,65
1954-03-01,92.8,65
1954-04-01,89.5,65
1954-05-01,85.3,65
1954-06-01,84.5,65
1954-07-01,84.1,65
1954-08-01,84.2,65
1954-09-01,78.8,65
1954-10-01,73,65
1954-11-01,71.1,65
1954-12-01,67.6,65
1955-01-01,85.9,65
1955-02-01,93.5,65
1955-03-01,111,65
1955-04-01,107.6,65
1955-05-01,99.4,65
1955-06-01,100.5,65
1955-07-01,95.6,65
1955-08-01,98.1,65
1955-09-01,94.2,65
1955-10-01,80.4,65
1955-11-01,78,65
1955-12-01,72.8,65
1956-01-01,75.4,65
1956-02-01,79.9,65
1956-03-01,83.5,65
1956-04-01,77.9,65
1956-05-01,79.6,65
1956-06-01,73.7,65
1956-07-01,79.3,65
1956-08-01,71.3,65
1956-09-01,65.1,65
1956-10-01,64.2,65
1956-11-01,64.5,65
1956-12-01,64.4,65
1957-01-01,64.2,65
1957-02-01,70,65
1957-03-01,73.3,65
1957-04-01,68.9,65
1957-05-01,71.3,65
